      Shortage Reports,
      Report ID,DIN,Report Type,Brand Name,Company Name,Common or Proper Name,Ingredient Name,Drug Strength,Packaging Size,Drug Route,Shortage Status,Dosage Form,ATC Code,ATC Description,Anticipated Shortage Start Date,Shortage Start Date,Estimated Shortage End Date,Actual Shortage End Date,Reason,Date Created,
      17472,02182777,Shortage,METHOTREXATE INJECTION USP,PFIZER CANADA INC,Methotrexate,METHOTREXATE,25MG,1x20mL,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,2017-10-02,,2017-10-16,2017-10-02,Disruption of the manufacture of the drug.,2017-07-28,
      31057,02398427,Shortage,METHOTREXATE INJECTION USP,SANDOZ CANADA INCORPORATED,METHOTREXATE,METHOTREXATE,25MG,1 VIAL,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,L01BA01,ANTIMETABOLITES,,2017-11-23,2017-12-22,2017-12-20,Delay in shipping of the drug.,2017-11-28,
      12127,02398427,Shortage,METHOTREXATE INJECTION USP,SANDOZ CANADA INCORPORATED,METHOTREXATE,METHOTREXATE,25MG,20ML VIAL,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,,2017-04-28,2017-08-28,2017-07-11,Requirements related to complying with good manufacturing practices.,2017-06-06,
      32130,02182777,Shortage,METHOTREXATE INJECTION USP,PFIZER CANADA INC,METHOTREXATE,METHOTREXATE,25MG,5 x 2mL,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,anticipated_shortage,SOLUTION,L01BA01,ANTIMETABOLITES,2018-02-10,,2018-03-05,,Disruption of the manufacture of the drug.,2017-12-08,
      18320,02398427,Shortage,METHOTREXATE INJECTION USP,SANDOZ CANADA INCORPORATED,METHOTREXATE,METHOTREXATE,25MG,20ML VIAL,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,,2017-08-03,2017-08-31,2017-08-25,Demand increase for the drug.,2017-08-07,
      14494,02182777,Shortage,METHOTREXATE INJECTION USP,HOSPIRA HEALTHCARE CORPORATION,METHOTREXATE,METHOTREXATE,25MG,5x2mL VIAL/AMPOULE,INTRA-ARTERIALINTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,2017-07-31,2017-09-01,2017-10-16,2017-09-06,Disruption of the manufacture of the drug.,2017-07-03,
      28847,02182971,Shortage,METHOTREXATE INJECTION USP,PFIZER CANADA INC,Methotrexate,METHOTREXATE,25MG,1 x 20 mL,INTRAVENOUS,anticipated_shortage,SOLUTION,L01BA01,ANTIMETABOLITES,2018-01-15,,2018-04-02,,Disruption of the manufacture of the drug.,2017-11-10,
      28851,02182971,Shortage,METHOTREXATE INJECTION USP,PFIZER CANADA INC,Methotrexate,METHOTREXATE,25MG,Each - 40 mL,INTRAVENOUS,active_confirmed,SOLUTION,L01BA01,ANTIMETABOLITES,,2017-12-22,2018-02-28,,Disruption of the manufacture of the drug.,2017-11-10,
      3262,02327236,Shortage,METHOTREXATE INJECTION BP,ACCORD HEALTHCARE INC,METHOTREXATE,METHOTREXATE,25MG,20 ML VIAL OF 500 MG    |    FLACON DE 20 ML DE 500 MG,INTRA-ARTERIALINTRAMUSCULARINTRATHECALINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,2016-12-13,2016-12-13,2017-04-19,2017-04-07,Disruption of the manufacture of the drug.,2017-03-17,
      3115,02099705,Shortage,METHOTREXATE SODIUM INJECTION,TEVA CANADA LIMITED,METHOTREXATE,METHOTREXATE,25MG,20ML,INTRA-ARTERIALINTRAMUSCULARINTRATHECALINTRAVENOUS,resolved,SOLUTION,L01BA,ANTIMETABOLITES,,2017-03-17,2017-04-28,2017-05-04,Disruption of the manufacture of the drug.,2017-03-17,
      19756,02182750,Shortage,METHOTREXATE TABLETS USP,HOSPIRA HEALTHCARE CORPORATION,Methotrexate,METHOTREXATE,10MG,1x100,ORAL,resolved,TABLET,L01BA,ANTIMETABOLITES,2017-08-16,,2017-09-26,2017-09-25,Delay in shipping of the drug.,2017-08-17,
      8017,01966375,Shortage,METHOXISAL-C 1/2,TEVA CANADA LIMITED,METHOXISAL,ACETYLSALICYLIC ACID METHOCARBAMOL CODEINE PHOSPHATE,325MG 400MG 32.4MG,100,ORAL,active_confirmed,TABLET,N02AA,OPIOIDS,,2013-03-01,,,Requirements related to complying with good manufacturing practices.,2017-04-25,
      8033,01966375,Shortage,METHOXISAL-C 1/2,TEVA CANADA LIMITED,METHOXISAL,ACETYLSALICYLIC ACID METHOCARBAMOL CODEINE PHOSPHATE,325MG 400MG 32.4MG,24,ORAL,active_confirmed,TABLET,N02AA,OPIOIDS,,2013-12-01,,,Requirements related to complying with good manufacturing practices.,2017-04-25,
      8041,01966367,Shortage,METHOXISAL-C 1/4,TEVA CANADA LIMITED,METHOXISAL,ACETYLSALICYLIC ACID METHOCARBAMOL CODEINE PHOSPHATE,325MG 400MG 16.2MG,24,ORAL,active_confirmed,TABLET,N02AA,OPIOIDS,,2013-12-01,,,Requirements related to complying with good manufacturing practices.,2017-04-25,
      8044,01941895,Shortage,METHOXISAL-C 1/8,TEVA CANADA LIMITED,METHOXISAL,ACETYLSALICYLIC ACID METHOCARBAMOL CODEINE PHOSPHATE,325MG 400MG 8MG,18,ORAL,active_confirmed,TABLET,N02AA,OPIOIDS,,2013-12-01,,,Requirements related to complying with good manufacturing practices.,2017-04-25,
      21610,02326248,Shortage,METHYLPHENIDATE,PRO DOC LIMITEE,METHYLPHENIDATE,METHYLPHENIDATE HYDROCHLORIDE,10MG,500,ORAL,resolved,TABLET,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-09-08,,2017-09-19,Delay in shipping of the drug.,2017-09-08,
      12264,02326221,Shortage,METHYLPHENIDATE,PRO DOC LIMITEE,METHYLPHENIDATE,METHYLPHENIDATE HYDROCHLORIDE,5MG,100,ORAL,resolved,TABLET,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-06-07,,2017-09-15,Delay in shipping of the drug.,2017-06-07,
      21236,02326256,Shortage,METHYLPHENIDATE,PRO DOC LIMITEE,METHYLPHENIDATE,METHYLPHENIDATE HYDROCHLORIDE,20MG,100,ORAL,resolved,TABLET,N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2017-09-05,,2017-09-19,Delay in shipping of the drug.,2017-09-07,
      1714,02241229,Shortage,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,TEVA CANADA LIMITED,METHYLPREDNISOLONE SODIUM SUCCINATE,METHYLPREDNISOLONE,1G,10,INTRAMUSCULARINTRAVENOUS,active_confirmed,POWDER FOR SOLUTION,H02AB,CORTICOSTEROIDS FOR SYSTEMIC USE PLAIN,,2016-02-29,,,Shortage of an inactive ingredient or component.,2017-03-13,
      1720,02231894,Shortage,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,TEVA CANADA LIMITED,METHYLPREDNISOLONE SODIUM SUCCINATE,METHYLPREDNISOLONE,125MG,10,INTRAMUSCULARINTRAVENOUS,active_confirmed,POWDER FOR SOLUTION,H02AB,CORTICOSTEROIDS FOR SYSTEMIC USE PLAIN,,2016-02-29,,,Disruption of the manufacture of the drug.,2017-03-13,
      1724,02231893,Shortage,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,TEVA CANADA LIMITED,METHYLPREDNISOLONE,METHYLPREDNISOLONE,40MG,10,INTRAMUSCULARINTRAVENOUS,active_confirmed,POWDER FOR SOLUTION,H02AB,CORTICOSTEROIDS FOR SYSTEMIC USE PLAIN,,2016-02-29,,,Disruption of the manufacture of the drug.,2017-03-13,
      1729,02231895,Shortage,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,TEVA CANADA LIMITED,METHYLPREDNISOLONE,METHYLPREDNISOLONE,500MG,5,INTRAMUSCULARINTRAVENOUS,active_confirmed,POWDER FOR SOLUTION,H02AB,CORTICOSTEROIDS FOR SYSTEMIC USE PLAIN,,2016-02-29,,,Disruption of the manufacture of the drug.,2017-03-13,
      13916,02230431,Shortage,METONIA,PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,METONIA 5mg TABS 100,METOCLOPRAMIDE HYDROCHLORIDE,5MG,100,ORAL,resolved,TABLET,A03FA,PROPULSIVES,2017-09-11,2017-09-11,2017-09-25,2017-09-21,Disruption of the manufacture of the drug.,2017-06-26,
      3764,02230432,Shortage,METONIA,PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,METONIA 10mg TABS 100,METOCLOPRAMIDE HYDROCHLORIDE,10MG,100,ORAL,active_confirmed,TABLET,A03FA,PROPULSIVES,2016-11-01,2016-11-01,,,Disruption of the manufacture of the drug.,2017-03-21,
      3767,02230432,Shortage,METONIA,PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,METONIA 10mg TABS 500,METOCLOPRAMIDE HYDROCHLORIDE,10MG,500,ORAL,active_confirmed,TABLET,A03FA,PROPULSIVES,2016-11-01,2016-11-01,,,Disruption of the manufacture of the drug.,2017-03-21,
      7155,02230433,Shortage,METONIA,PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,METONIA 1mg/mL SOL 500mL,METOCLOPRAMIDE HYDROCHLORIDE,1MG,500mL,ORAL,resolved,SOLUTION,A03FA,PROPULSIVES,,2017-04-18,2017-05-31,2017-06-04,Demand increase for the drug.,2017-04-18,
      28664,02230431,Shortage,METONIA,PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,METONIA 5mg TABS 100,METOCLOPRAMIDE HYDROCHLORIDE,5MG,100,ORAL,avoided_shortage,TABLET,A03FA01,PROPULSIVES,2017-12-24,,2017-12-28,2017-12-04,Delay in shipping of the drug.,2017-11-08,
      2327,02351412,Shortage,METOPROLOL SR,PRO DOC LIMITEE,METOPROLOL SR,METOPROLOL TARTRATE,200MG,100,ORAL,active_confirmed,TABLET (EXTENDED-RELEASE),C07AB,BETA BLOCKING AGENTS,,2017-03-14,,,Other (Please describe in comments),2017-03-14,
      32573,02442124,Shortage,METOPROLOL-L,SIVEM PHARMACEUTICALS ULC,METOPROLOL-L,METOPROLOL TARTRATE,50MG,100,ORAL,active_confirmed,TABLET,C07AB02,BETA BLOCKING AGENTS,2017-12-25,,,,Other (Please describe in comments),2017-12-12,
      30931,02240769,Shortage,MICARDIS 40MG TAB,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,MICARDIS,TELMISARTAN,40MG,28s,ORAL,active_confirmed,TABLET,C09CA07,ANGIOTENSIN II ANTAGONISTS PLAIN,2017-11-28,2017-11-28,2017-12-08,,Delay in shipping of the drug.,2017-11-28,
      22237,02240769,Shortage,MICARDIS 40MG TAB,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,Micardis,TELMISARTAN,40MG,28s,ORAL,resolved,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,2017-09-22,,2018-01-22,2017-11-13,Disruption of the manufacture of the drug.,2017-09-18,
      2600,01974548,Shortage,MICRO I,SANDOZ CANADA INCORPORATED,MICRO I,Iodide (as sodium iodide),100MCG/ML 10X10MLV,100MCG/ML 10X10MLV,INJECTION,resolved,LIQUID IN VAIL,A12,OTHER MINERAL SUPPLEMENTS,,2017-03-14,2017-07-18,2017-07-21,Disruption of the manufacture of the drug.,2017-03-14,
      2592,02091100,Shortage,MICRO PLUS 6   (PEDIATRIC),SANDOZ CANADA INCORPORATED,MICRO+6 PED INJ,MANGANESE CHROMIUM SELENIUM ZINC COPPER IODINE,0.1MG 4MCG 20MCG 3MG 0.4MG 60MCG,10X10MLV,INTRAVENOUS,resolved,LIQUID,B05XA,I.V. SOLUTION ADDITIVES,,2017-03-14,2017-04-07,2017-03-21,Disruption of the manufacture of the drug.,2017-03-14,
      14850,02423766,Shortage,MIDAZOLAM INJECTION,PFIZER CANADA INC,Midazolam,MIDAZOLAM,5MG,10,INTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,N05CD,HYPNOTICS AND SEDATIVES,2017-07-14,,2017-10-20,2017-10-05,Demand increase for the drug.,2017-07-06,
      26124,02423766,Shortage,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM,MIDAZOLAM,5MG,5 x 10ML,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,,2017-10-31,2018-01-12,,Disruption of the manufacture of the drug.,2017-10-17,
      34133,02242904,Shortage,MIDAZOLAM INJECTION,FRESENIUS KABI CANADA LTD,Midazolam for Injection,MIDAZOLAM,1MG,5mL,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,,2017-12-14,2018-01-17,,Disruption of the manufacture of the drug.,2017-12-22,
      30645,02423766,Shortage,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM,MIDAZOLAM,5MG,10x1mL PVL,INTRAMUSCULARINTRAVENOUS,anticipated_shortage,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,2018-01-19,,2018-03-30,,Disruption of the manufacture of the drug.,2017-11-24,
      30191,02423758,Shortage,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM,MIDAZOLAM,1MG,10x5mL PVL,INTRAMUSCULARINTRAVENOUS,anticipated_shortage,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,2018-02-23,,2018-03-16,,Disruption of the manufacture of the drug.,2017-11-22,
      2045,02423766,Shortage,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM,MIDAZOLAM,5MG,10 x 1ML,INTRAMUSCULARINTRAVENOUS,resolved,SOLUTION,N05CD,HYPNOTICS AND SEDATIVES,,2016-12-06,2017-03-22,2017-03-29,Delay in shipping of the drug.,2017-03-13,
      34093,02382342,Shortage,MIDAZOLAM INJECTION USP,PFIZER CANADA INC,Midazolam,MIDAZOLAM,1MG,10 x 2mL GVL,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,,2017-12-22,2018-02-28,,Disruption of the manufacture of the drug.,2017-12-21,
      14497,02382377,Shortage,MIDAZOLAM INJECTION USP,HOSPIRA HEALTHCARE CORPORATION,MIDAZOLAM,MIDAZOLAM,1MG,VIAL/AMPOULE,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD,HYPNOTICS AND SEDATIVES,,2017-07-07,2018-04-30,,Disruption of the manufacture of the drug.,2017-07-03,
      14500,02382350,Shortage,MIDAZOLAM INJECTION USP,HOSPIRA HEALTHCARE CORPORATION,MIDAZOLAM,MIDAZOLAM,5MG,VIAL/AMPOULE,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD,HYPNOTICS AND SEDATIVES,,2017-06-15,2018-01-05,,Disruption of the manufacture of the drug.,2017-07-03,
      14503,02382385,Shortage,MIDAZOLAM INJECTION USP,HOSPIRA HEALTHCARE CORPORATION,MIDAZOLAM,MIDAZOLAM,5MG,VIAL/AMPOULE,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD,HYPNOTICS AND SEDATIVES,,2017-08-02,2018-04-30,,Disruption of the manufacture of the drug.,2017-07-03,
      30648,02382342,Shortage,MIDAZOLAM INJECTION USP,PFIZER CANADA INC,MIDAZOLAM,MIDAZOLAM,1MG,10x5mL GVL,INTRAMUSCULARINTRAVENOUS,active_confirmed,SOLUTION,N05CD08,HYPNOTICS AND SEDATIVES,2018-01-10,,2018-04-13,,Disruption of the manufacture of the drug.,2017-11-24,
      25869,02278685,Shortage,MIDODRINE,AA PHARMA INC,MIDODRINE,MIDODRINE HYDROCHLORIDE,5.0MG,100BTL,ORAL,resolved,TABLET,C01CA17,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-10-11,2017-10-20,2017-10-17,Disruption of the manufacture of the drug.,2017-10-13,
      24363,02278677,Shortage,MIDODRINE,AA PHARMA INC,MIDODRINE,MIDODRINE HYDROCHLORIDE,2.5MG,100BTL,ORAL,resolved,TABLET,C01CA17,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-10-04,2017-10-30,2017-10-12,Disruption of the manufacture of the drug.,2017-10-04,
      10043,02278677,Shortage,MIDODRINE,AA PHARMA INC,MIDODRINE,MIDODRINE HYDROCHLORIDE,2.5MG,100 BTL,ORAL,resolved,TABLET,C01CA,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-05-10,2017-05-16,2017-05-16,Demand increase for the drug.,2017-05-11,
      4521,02278685,Shortage,MIDODRINE,AA PHARMA INC,MIDODRINE,MIDODRINE HYDROCHLORIDE,5.0MG,100 Bottle,ORAL,resolved,TABLET,C01CA,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-03-28,2017-04-17,2017-04-13,Demand increase for the drug.,2017-03-28,
      3800,02278677,Shortage,MIDODRINE,AA PHARMA INC,MIDODRINE,MIDODRINE HYDROCHLORIDE,2.5MG,100 Bottle,ORAL,resolved,TABLET,C01CA,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-03-21,2017-04-17,2017-04-13,Demand increase for the drug.,2017-03-21,
      20581,02444038,Shortage,MIFEGYMISO,LINEPHARMA INTERNATIONAL LIMITED,Mifepristone / Misoprostol,MISOPROSTOL MIFEPRISTONE,200MCG 200MG,Combipack,BUCCALORAL,resolved,KITTABLET,G03XB,OTHER SEX HORM. &amp;amp; MODULATORS OF THE GENITAL SYSTEM,2017-08-29,2017-08-29,2017-10-16,2017-10-13,Demand increase for the drug.,2017-08-29,
      15501,02444038,Shortage,MIFEGYMISO,LINEPHARMA INTERNATIONAL LIMITED,Mifepristone / Misoprostol,MISOPROSTOL MIFEPRISTONE,200MCG 200MG,Combipack (1 box of 1 tablet of mifepristone 200 mg tablet + 1 box of 4 tablets of 200 µg misoprostol),BUCCALORAL,resolved,KITTABLET,G03XB,OTHER SEX HORM. &amp;amp; MODULATORS OF THE GENITAL SYSTEM,2017-07-10,2017-07-10,2017-07-18,2017-10-13,Delay in shipping of the drug.,2017-07-12,
      26866,02444038,Shortage,MIFEGYMISO,LINEPHARMA INTERNATIONAL LIMITED,Mifepristone / Misoprostol,MISOPROSTOL MIFEPRISTONE,200MCG 200MG,Combipack,BUCCALORAL,resolved,KITTABLET,G03XB51,OTHER SEX HORM. &amp;amp; MODULATORS OF THE GENITAL SYSTEM,,2017-10-24,2017-12-31,2018-01-09,Other (Please describe in comments),2017-10-24,
      2996,02244622,Shortage,MILRINONE LACTATE INJECTION,FRESENIUS KABI CANADA LTD,Milrinone Lactate Injection 1 mg/mL SD Vial 20 mL,MILRINONE,1.0MG,20mL,INTRAVENOUS,resolved,SOLUTION,C01CE,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,2017-03-20,,,2017-04-07,Disruption of the manufacture of the drug.,2017-03-15,
      19855,02042320,Shortage,MIN-OVRAL 21,PFIZER CANADA INC,Min-Ovral,ETHINYL ESTRADIOL LEVONORGESTREL,30MCG 150MCG,21&amp;#039;s,ORAL,resolved,TABLET,G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,2017-08-16,,2017-08-30,2017-08-30,Disruption of the manufacture of the drug.,2017-08-18,
      22094,02287226,Shortage,MINOCYCLINE,SANIS HEALTH INC,MINOCYCLINE CAPS,MINOCYCLINE,50MG,100,ORAL,active_confirmed,CAPSULE,J01AA,TETRACYCLINES,2017-09-30,2017-09-07,,,Disruption of the manufacture of the drug.,2017-09-14,
      22098,02287234,Shortage,MINOCYCLINE,SANIS HEALTH INC,MINOCYCLINE CAPS,MINOCYCLINE,100MG,100,ORAL,active_confirmed,CAPSULE,J01AA,TETRACYCLINES,2017-09-30,2017-09-08,,,Disruption of the manufacture of the drug.,2017-09-14,
      1601,02228319,Shortage,MINOX - LIQ TOP 20MG/ML,LABORATOIRE RIVA INC,Minoxidil Topical Solution USP,MINOXIDIL,20MG,60 ml,TOPICAL,active_confirmed,SOLUTION,D11AX,OTHER DERMATOLOGICAL PREPARATIONS,2014-04-11,2014-04-11,,,Disruption of the manufacture of the drug.,2017-03-13,
      30002,02362651,Shortage,MINT-AMLODIPINE,MINT PHARMACEUTICALS INC,Amlodipine,AMLODIPINE,5MG,250 Count bottles,ORAL,resolved,TABLET,C08CA01,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,2017-11-21,2017-11-21,2018-01-12,2018-01-10,Shortage of an inactive ingredient or component.,2017-11-21,
      35753,02443090,Shortage,MINT-DORZOLAMIDE/TIMOLOL,MINT PHARMACEUTICALS INC,Dorzolamide/Timolo 20 /5mg /ml,TIMOLOL DORZOLAMIDE,5MG 20MG,10 ml bottle,OPHTHALMIC,active_confirmed,SOLUTION,S01ED51,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,,2017-08-04,2018-04-30,,Delay in shipping of the drug.,2018-01-11,
      34914,02428873,Shortage,MINT-DUTASTERIDE,MINT PHARMACEUTICALS INC,Dutasteride,DUTASTERIDE,0.5MG,30 Count Blisters,ORAL,active_confirmed,CAPSULE,G04CB02,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2018-01-04,2018-01-04,2018-02-16,,Disruption of the manufacture of the drug.,2018-01-04,
      27176,02423243,Shortage,MINT-EZETIMIBE,MINT PHARMACEUTICALS INC,Ezetimibe,EZETIMIBE,10MG,Bottles of 100,ORAL,resolved,TABLET,C10AX09,LIPID MODIFYING AGENTS PLAIN,,2017-07-24,,2017-11-10,Shortage of an inactive ingredient or component.,2017-10-26,
      32263,02457954,Shortage,MINT-LEVOCARB,MINT PHARMACEUTICALS INC,Levodopa/Carbidopa,CARBIDOPA LEVODOPA,10MG 100MG,100 count bottles,ORAL,active_confirmed,TABLET,N04BA02,DOPAMINERGIC AGENTS,,2017-12-08,,,Requirements related to complying with good manufacturing practices.,2017-12-08,
      32270,02457962,Shortage,MINT-LEVOCARB,MINT PHARMACEUTICALS INC,Levodopa/Carbidopa,CARBIDOPA LEVODOPA,25MG 100MG,100 count bottles,ORAL,active_confirmed,TABLET,N04BA02,DOPAMINERGIC AGENTS,,2017-12-08,,,Requirements related to complying with good manufacturing practices.,2017-12-08,
      32274,02457970,Shortage,MINT-LEVOCARB,MINT PHARMACEUTICALS INC,Levodopa/Carbidopa,CARBIDOPA LEVODOPA,25MG 250MG,100 count bottles,ORAL,active_confirmed,TABLET,N04BA02,DOPAMINERGIC AGENTS,,2017-12-08,,,Requirements related to complying with good manufacturing practices.,2017-12-08,
      35467,02436965,Shortage,MINT-OLANZAPINE ODT,MINT PHARMACEUTICALS INC,Olanzapine ODT,OLANZAPINE,5MG,30 Count Blisters,ORAL,active_confirmed,TABLET (ORALLY DISINTEGRATING),N05AH03,ANTIPSYCHOTICS,2018-01-09,2018-01-09,2018-04-06,,Delay in shipping of the drug.,2018-01-09,
      35470,02436973,Shortage,MINT-OLANZAPINE ODT,MINT PHARMACEUTICALS INC,Olanzapine ODT,OLANZAPINE,10MG,30 Count Blisters,ORAL,active_confirmed,TABLET (ORALLY DISINTEGRATING),N05AH03,ANTIPSYCHOTICS,2018-01-09,2018-01-09,2018-04-06,,Delay in shipping of the drug.,2018-01-09,
      35473,02436981,Shortage,MINT-OLANZAPINE ODT,MINT PHARMACEUTICALS INC,Olanzapine ODT,OLANZAPINE,15MG,30 Count Blisters,ORAL,active_confirmed,TABLET (ORALLY DISINTEGRATING),N05AH03,ANTIPSYCHOTICS,2018-01-09,2018-01-09,2018-04-06,,Delay in shipping of the drug.,2018-01-09,
      27164,02305259,Shortage,MINT-ONDANSETRON,MINT PHARMACEUTICALS INC,Ondansetron,ONDANSETRON,4MG,Bottles of 30,ORAL,active_confirmed,TABLET,A04AA01,ANTIEMETICS AND ANTINAUSEANTS,,2017-07-14,,,Disruption of the manufacture of the drug.,2017-10-26,
      27173,02305267,Shortage,MINT-ONDANSETRON,MINT PHARMACEUTICALS INC,Ondansetron,ONDANSETRON,8MG,Bottles of 30,ORAL,resolved,TABLET,A04AA01,ANTIEMETICS AND ANTINAUSEANTS,,2017-07-14,,2017-11-21,Disruption of the manufacture of the drug.,2017-10-26,
      35476,02421372,Shortage,MINT-PAROXETINE,MINT PHARMACEUTICALS INC,Paroxetine,PAROXETINE,10MG,100 count bottles,ORAL,active_confirmed,TABLET,N06AB05,ANTIDEPRESSANTS,2018-01-09,2018-01-09,2018-04-06,,Disruption of the manufacture of the drug.,2018-01-09,
      35480,02421380,Shortage,MINT-PAROXETINE,MINT PHARMACEUTICALS INC,Paroxetine,PAROXETINE,20MG,100 count bottles,ORAL,active_confirmed,TABLET,N06AB05,ANTIDEPRESSANTS,2018-01-09,2018-01-09,2018-04-06,,Disruption of the manufacture of the drug.,2018-01-09,
      27153,02317451,Shortage,MINT-PRAVASTATIN,MINT PHARMACEUTICALS INC,Pravastatin,,,Bottles of 100,,active_confirmed,,,,,2017-06-30,,,Shortage of an inactive ingredient or component.,2017-10-26,
      27157,02317478,Shortage,MINT-PRAVASTATIN,MINT PHARMACEUTICALS INC,Pravastatin,,,Bottles of 100,,active_confirmed,,,,,2017-06-30,,,Shortage of an inactive ingredient or component.,2017-10-26,
      27161,02317486,Shortage,MINT-PRAVASTATIN,MINT PHARMACEUTICALS INC,Pravastatin,,,Bottles of 100,,active_confirmed,,,,,2017-06-30,,,Shortage of an inactive ingredient or component.,2017-10-26,
      35498,02423804,Shortage,MINT-PREGABALIN,MINT PHARMACEUTICALS INC,Pregabalin,PREGABALIN,25MG,100 count bottles,ORAL,active_confirmed,CAPSULE,N03AX16,ANTIEPILEPTICS,2018-01-09,2018-01-09,2018-02-02,,Delay in shipping of the drug.,2018-01-09,
      35501,02423812,Shortage,MINT-PREGABALIN,MINT PHARMACEUTICALS INC,Pregabalin,PREGABALIN,50MG,100 count bottles,ORAL,active_confirmed,CAPSULE,N03AX16,ANTIEPILEPTICS,2018-01-09,2018-01-09,2018-02-28,,Delay in shipping of the drug.,2018-01-09,
      35483,02402378,Shortage,MINT-SERTRALINE,MINT PHARMACEUTICALS INC,Sertraline,SERTRALINE,25MG,100 count bottles,ORAL,active_confirmed,CAPSULE,N06AB06,ANTIDEPRESSANTS,2018-01-09,2018-01-09,,,Disruption of the manufacture of the drug.,2018-01-09,
      35486,02372932,Shortage,MINT-SIMVASTATIN,MINT PHARMACEUTICALS INC,Simvastatin,SIMVASTATIN,5MG,100 count bottles,ORAL,active_confirmed,TABLET,C10AA01,LIPID MODIFYING AGENTS PLAIN,2018-01-09,2018-01-09,2018-02-28,,Delay in shipping of the drug.,2018-01-09,
      35489,02372975,Shortage,MINT-SIMVASTATIN,MINT PHARMACEUTICALS INC,Simvastatin,SIMVASTATIN,80MG,100 count bottles,ORAL,active_confirmed,TABLET,C10AA01,LIPID MODIFYING AGENTS PLAIN,2018-01-09,2018-01-09,2018-02-28,,Delay in shipping of the drug.,2018-01-09,
      35492,02443171,Shortage,MINT-SOLIFENACIN,MINT PHARMACEUTICALS INC,Solifenacin,SOLIFENACIN SUCCINATE,5MG,90 Count Bottles,ORAL,active_confirmed,TABLET,G04BD08,OTHER UROLOGICALS INCL ANTISPASMODICS,2018-01-09,2018-01-09,2018-02-28,,Disruption of the manufacture of the drug.,2018-01-09,
      35495,02443198,Shortage,MINT-SOLIFENACIN,MINT PHARMACEUTICALS INC,Solifenacin,SOLIFENACIN SUCCINATE,10MG,90 Count Bottles,ORAL,active_confirmed,TABLET,G04BD08,OTHER UROLOGICALS INCL ANTISPASMODICS,2018-01-09,2018-01-09,2018-02-28,,Delay in shipping of the drug.,2018-01-09,
